alpha,expectedWelfare,expectedPayment,expectedRevenue,ros
1.790000,37.515995,44.196151,-6.680156,0.848852
1.795000,37.585447,44.320644,-6.735197,0.848035
1.800000,37.654321,44.444444,-6.790123,0.847222
1.805000,37.722623,44.567559,-6.844936,0.846414
1.810000,37.790360,44.689994,-6.899633,0.845611
1.815000,37.857539,44.811754,-6.954215,0.844813
1.820000,37.924164,44.932845,-7.008681,0.844019
1.825000,37.990242,45.053272,-7.063030,0.843229
1.830000,38.055780,45.173042,-7.117262,0.842444
1.835000,38.120782,45.292159,-7.171377,0.841664
1.840000,38.185255,45.410628,-7.225373,0.840888
1.845000,38.249205,45.528455,-7.279250,0.840116
1.850000,38.312637,45.645646,-7.333009,0.839349
1.855000,38.375557,45.762204,-7.386648,0.838586
1.860000,38.437970,45.878136,-7.440166,0.837828
1.865000,38.499881,45.993447,-7.493565,0.837073
1.870000,38.561297,46.108140,-7.546843,0.836323
1.875000,38.622222,46.222222,-7.600000,0.835577
1.880000,38.682662,46.335697,-7.653036,0.834835
1.885000,38.742621,46.448571,-7.705949,0.834097
1.890000,38.802105,46.560847,-7.758741,0.833363
1.895000,38.861119,46.672530,-7.811411,0.832634
1.900000,38.919668,46.783626,-7.863958,0.831908
1.905000,38.977756,46.894138,-7.916382,0.831186
1.910000,39.035388,47.004072,-7.968684,0.830468
1.915000,39.092570,47.113432,-8.020862,0.829754
1.920000,39.149306,47.222222,-8.072917,0.829044
1.925000,39.205600,47.330447,-8.124848,0.828338
1.930000,39.261457,47.438112,-8.176655,0.827635
1.935000,39.316881,47.545220,-8.228338,0.826937
1.940000,39.371878,47.651775,-8.279897,0.826242
1.945000,39.426451,47.757783,-8.331332,0.825550
1.950000,39.480605,47.863248,-8.382643,0.824863
1.955000,39.534344,47.968173,-8.433829,0.824179
1.960000,39.587672,48.072562,-8.484891,0.823498
1.965000,39.640593,48.176421,-8.535827,0.822821
1.970000,39.693112,48.279752,-8.586639,0.822148
1.975000,39.745233,48.382560,-8.637327,0.821479
1.980000,39.796959,48.484848,-8.687889,0.820812
1.985000,39.848295,48.586622,-8.738326,0.820150
1.990000,39.899245,48.687884,-8.788639,0.819490
1.995000,39.949812,48.788638,-8.838826,0.818834
2.000000,40.000000,48.888889,-8.888889,0.818182
2.005000,40.049813,48.988640,-8.938826,0.817533
2.010000,40.099255,49.087894,-8.988639,0.816887
2.015000,40.148329,49.186656,-9.038326,0.816244
2.020000,40.197040,49.284928,-9.087889,0.815605
2.025000,40.245389,49.382716,-9.137327,0.814969
2.030000,40.293383,49.480022,-9.186639,0.814336
2.035000,40.341022,49.576850,-9.235827,0.813707
2.040000,40.388312,49.673203,-9.284890,0.813080
2.045000,40.435256,49.769084,-9.333829,0.812457
2.050000,40.481856,49.864499,-9.382643,0.811837
2.055000,40.528117,49.959448,-9.431332,0.811220
2.060000,40.574041,50.053937,-9.479897,0.810606
2.065000,40.619632,50.147969,-9.528337,0.809996
2.070000,40.664893,50.241546,-9.576653,0.809388
2.075000,40.709827,50.334672,-9.624845,0.808783
2.080000,40.754438,50.427350,-9.672913,0.808181
2.085000,40.798728,50.519584,-9.720856,0.807582
2.090000,40.842700,50.611377,-9.768676,0.806987
2.095000,40.886359,50.702731,-9.816373,0.806394
2.100000,40.929705,50.793651,-9.863946,0.805804
2.105000,40.972743,50.884138,-9.911395,0.805216
2.110000,41.015476,50.974197,-9.958721,0.804632
2.115000,41.057906,51.063830,-10.005924,0.804051
2.120000,41.100036,51.153040,-10.053004,0.803472
2.125000,41.141869,51.241830,-10.099962,0.802896
2.130000,41.183407,51.330203,-10.146796,0.802323
2.135000,41.224654,51.418163,-10.193509,0.801753
2.140000,41.265613,51.505711,-10.240099,0.801185
2.145000,41.306285,51.592852,-10.286567,0.800620
2.150000,41.346674,51.679587,-10.332913,0.800058
2.155000,41.386782,51.765919,-10.379137,0.799499
2.160000,41.426612,51.851852,-10.425240,0.798942
2.165000,41.466166,51.937388,-10.471222,0.798388
2.170000,41.505447,52.022529,-10.517082,0.797836
2.175000,41.544458,52.107280,-10.562822,0.797287
2.180000,41.583200,52.191641,-10.608441,0.796741
2.185000,41.621677,52.275617,-10.653940,0.796197
2.190000,41.659890,52.359209,-10.699318,0.795655
2.195000,41.697843,52.442420,-10.744577,0.795117
2.200000,41.735537,52.525253,-10.789715,0.794580
2.205000,41.772975,52.607710,-10.834734,0.794047
2.210000,41.810159,52.689794,-10.879634,0.793515
2.215000,41.847092,52.771507,-10.924415,0.792986
2.220000,41.883776,52.852853,-10.969077,0.792460
2.225000,41.920212,52.933833,-11.013621,0.791936
2.230000,41.956404,53.014449,-11.058046,0.791414
2.235000,41.992353,53.094705,-11.102353,0.790895
2.240000,42.028061,53.174603,-11.146542,0.790378
2.245000,42.063531,53.254145,-11.190614,0.789864
2.250000,42.098765,53.333333,-11.234568,0.789352
2.255000,42.133765,53.412170,-11.278405,0.788842
2.260000,42.168533,53.490659,-11.322126,0.788335
2.265000,42.203071,53.568801,-11.365730,0.787829
2.270000,42.237381,53.646598,-11.409217,0.787326
2.275000,42.271465,53.724054,-11.452589,0.786826
2.280000,42.305325,53.801170,-11.495845,0.786327
2.285000,42.338963,53.877948,-11.538985,0.785831
2.290000,42.372380,53.954391,-11.582011,0.785337
2.295000,42.405580,54.030501,-11.624921,0.784845
2.300000,42.438563,54.106280,-11.667717,0.784356
2.305000,42.471332,54.181731,-11.710398,0.783868
2.310000,42.503889,54.256854,-11.752966,0.783383
2.315000,42.536234,54.331653,-11.795419,0.782900
2.320000,42.568371,54.406130,-11.837759,0.782419
2.325000,42.600301,54.480287,-11.879986,0.781940
2.330000,42.632025,54.554125,-11.922100,0.781463
2.335000,42.663546,54.627647,-11.964101,0.780988
2.340000,42.694864,54.700855,-12.005990,0.780515
2.345000,42.725983,54.773750,-12.047767,0.780045
2.350000,42.756904,54.846336,-12.089432,0.779576
2.355000,42.787627,54.918613,-12.130986,0.779110
2.360000,42.818156,54.990584,-12.172428,0.778645
2.365000,42.848491,55.062250,-12.213760,0.778183
2.370000,42.878634,55.133615,-12.254981,0.777722
2.375000,42.908587,55.204678,-12.296091,0.777264
2.380000,42.938352,55.275444,-12.337092,0.776807
2.385000,42.967929,55.345912,-12.377983,0.776352
2.390000,42.997321,55.416086,-12.418764,0.775900
2.395000,43.026530,55.485966,-12.459436,0.775449
2.400000,43.055556,55.555556,-12.500000,0.775000
2.405000,43.084401,55.624856,-12.540455,0.774553
2.410000,43.113066,55.693868,-12.580802,0.774108
2.415000,43.141554,55.762595,-12.621041,0.773665
2.420000,43.169865,55.831038,-12.661172,0.773223
2.425000,43.198002,55.899198,-12.701196,0.772784
2.430000,43.225965,55.967078,-12.741113,0.772346
2.435000,43.253756,56.034679,-12.780924,0.771910
2.440000,43.281376,56.102004,-12.820628,0.771476
2.445000,43.308827,56.169052,-12.860226,0.771044
2.450000,43.336110,56.235828,-12.899718,0.770614
2.455000,43.363226,56.302331,-12.939104,0.770185
2.460000,43.390178,56.368564,-12.978386,0.769758
2.465000,43.416965,56.434528,-13.017563,0.769333
2.470000,43.443590,56.500225,-13.056635,0.768910
2.475000,43.470054,56.565657,-13.095602,0.768488
2.480000,43.496358,56.630824,-13.134466,0.768069
2.485000,43.522503,56.695730,-13.173227,0.767650
2.490000,43.548491,56.760375,-13.211884,0.767234
2.495000,43.574323,56.824761,-13.250438,0.766819
2.500000,43.600000,56.888889,-13.288889,0.766406
2.505000,43.625523,56.952761,-13.327238,0.765995
2.510000,43.650894,57.016379,-13.365484,0.765585
2.515000,43.676114,57.079744,-13.403629,0.765177
2.520000,43.701184,57.142857,-13.441673,0.764771
2.525000,43.726105,57.205721,-13.479615,0.764366
2.530000,43.750879,57.268336,-13.517457,0.763963
2.535000,43.775506,57.330703,-13.555198,0.763561
2.540000,43.799988,57.392826,-13.592838,0.763161
2.545000,43.824325,57.454704,-13.630379,0.762763
2.550000,43.848520,57.516340,-13.667820,0.762366
2.555000,43.872572,57.577734,-13.705162,0.761971
2.560000,43.896484,57.638889,-13.742405,0.761578
2.565000,43.920257,57.699805,-13.779549,0.761186
2.570000,43.943890,57.760484,-13.816594,0.760795
2.575000,43.967386,57.820928,-13.853542,0.760406
2.580000,43.990746,57.881137,-13.890391,0.760019
2.585000,44.013970,57.941113,-13.927143,0.759633
2.590000,44.037060,58.000858,-13.963798,0.759248
2.595000,44.060016,58.060373,-14.000356,0.758866
2.600000,44.082840,58.119658,-14.036818,0.758484
2.605000,44.105533,58.178716,-14.073183,0.758104
2.610000,44.128096,58.237548,-14.109452,0.757726
2.615000,44.150529,58.296155,-14.145626,0.757349
2.620000,44.172834,58.354538,-14.181704,0.756973
2.625000,44.195011,58.412698,-14.217687,0.756599
2.630000,44.217063,58.470638,-14.253575,0.756227
2.635000,44.238988,58.528358,-14.289369,0.755856
2.640000,44.260790,58.585859,-14.325069,0.755486
2.645000,44.282468,58.643142,-14.360675,0.755118
2.650000,44.304023,58.700210,-14.396187,0.754751
2.655000,44.325456,58.757062,-14.431606,0.754385
2.660000,44.346769,58.813701,-14.466932,0.754021
2.665000,44.367962,58.870127,-14.502165,0.753658
2.670000,44.389036,58.926342,-14.537306,0.753297
2.675000,44.409992,58.982347,-14.572355,0.752937
2.680000,44.430831,59.038143,-14.607312,0.752578
2.685000,44.451553,59.093731,-14.642177,0.752221
2.690000,44.472160,59.149112,-14.676952,0.751865
2.695000,44.492653,59.204288,-14.711635,0.751511
2.700000,44.513032,59.259259,-14.746228,0.751157
2.705000,44.533297,59.314028,-14.780730,0.750805
2.710000,44.553451,59.368594,-14.815143,0.750455
2.715000,44.573494,59.422959,-14.849465,0.750106
2.720000,44.593426,59.477124,-14.883699,0.749758
2.725000,44.613248,59.531091,-14.917843,0.749411
2.730000,44.632962,59.584860,-14.951898,0.749065
2.735000,44.652567,59.638432,-14.985865,0.748721
2.740000,44.672066,59.691809,-15.019743,0.748378
2.745000,44.691458,59.744991,-15.053533,0.748037
2.750000,44.710744,59.797980,-15.087236,0.747697
2.755000,44.729925,59.850776,-15.120851,0.747357
2.760000,44.749002,59.903382,-15.154379,0.747020
2.765000,44.767976,59.955797,-15.187821,0.746683
2.770000,44.786847,60.008022,-15.221175,0.746348
2.775000,44.805616,60.060060,-15.254444,0.746014
2.780000,44.824284,60.111910,-15.287626,0.745681
2.785000,44.842852,60.163575,-15.320723,0.745349
2.790000,44.861320,60.215054,-15.353734,0.745018
2.795000,44.879689,60.266349,-15.386660,0.744689
2.800000,44.897959,60.317460,-15.419501,0.744361
2.805000,44.916132,60.368390,-15.452258,0.744034
2.810000,44.934208,60.419138,-15.484930,0.743708
2.815000,44.952188,60.469706,-15.517518,0.743384
2.820000,44.970072,60.520095,-15.550023,0.743060
2.825000,44.987861,60.570305,-15.582444,0.742738
2.830000,45.005556,60.620338,-15.614781,0.742417
2.835000,45.023158,60.670194,-15.647036,0.742097
2.840000,45.040667,60.719875,-15.679208,0.741778
2.845000,45.058083,60.769381,-15.711298,0.741460
2.850000,45.075408,60.818713,-15.743306,0.741144
2.855000,45.092642,60.867873,-15.775231,0.740828
2.860000,45.109785,60.916861,-15.807076,0.740514
2.865000,45.126839,60.965678,-15.838838,0.740201
2.870000,45.143804,61.014324,-15.870520,0.739889
2.875000,45.160681,61.062802,-15.902121,0.739578
2.880000,45.177469,61.111111,-15.933642,0.739268
2.885000,45.194171,61.159253,-15.965082,0.738959
2.890000,45.210785,61.207228,-15.996443,0.738651
2.895000,45.227314,61.255037,-16.027723,0.738344
2.900000,45.243757,61.302682,-16.058925,0.738039
2.905000,45.260116,61.350163,-16.090047,0.737734
2.910000,45.276390,61.397480,-16.121090,0.737431
2.915000,45.292581,61.444635,-16.152054,0.737128
2.920000,45.308688,61.491629,-16.182940,0.736827
2.925000,45.324713,61.538462,-16.213748,0.736527
2.930000,45.340656,61.585135,-16.244478,0.736227
2.935000,45.356518,61.631649,-16.275131,0.735929
2.940000,45.372299,61.678005,-16.305706,0.735632
2.945000,45.387999,61.724203,-16.336204,0.735336
2.950000,45.403620,61.770245,-16.366625,0.735040
2.955000,45.419161,61.816131,-16.396970,0.734746
2.960000,45.434624,61.861862,-16.427238,0.734453
2.965000,45.450008,61.907439,-16.457430,0.734161
2.970000,45.465315,61.952862,-16.487547,0.733869
2.975000,45.480545,61.998133,-16.517587,0.733579
2.980000,45.495698,62.043251,-16.547553,0.733290
2.985000,45.510776,62.088219,-16.577443,0.733002
2.990000,45.525777,62.133036,-16.607259,0.732715
2.995000,45.540704,62.177704,-16.637000,0.732428
3.000000,45.555556,62.222222,-16.666667,0.732143
3.005000,45.570333,62.266593,-16.696259,0.731858
3.010000,45.585038,62.310816,-16.725778,0.731575
3.015000,45.599669,62.354892,-16.755223,0.731293
3.020000,45.614227,62.398823,-16.784595,0.731011
3.025000,45.628714,62.442608,-16.813894,0.730730
3.030000,45.643129,62.486249,-16.843120,0.730451
3.035000,45.657472,62.529746,-16.872273,0.730172
3.040000,45.671745,62.573099,-16.901354,0.729894
3.045000,45.685948,62.616311,-16.930363,0.729617
3.050000,45.700081,62.659381,-16.959300,0.729341
3.055000,45.714144,62.702310,-16.988165,0.729066
3.060000,45.728139,62.745098,-17.016959,0.728792
3.065000,45.742065,62.787747,-17.045682,0.728519
3.070000,45.755923,62.830257,-17.074334,0.728247
3.075000,45.769714,62.872629,-17.102915,0.727975
3.080000,45.783437,62.914863,-17.131426,0.727705
3.085000,45.797094,62.956960,-17.159866,0.727435
3.090000,45.810685,62.998921,-17.188236,0.727166
3.095000,45.824210,63.040747,-17.216537,0.726898
3.100000,45.837669,63.082437,-17.244768,0.726631
3.105000,45.851064,63.123994,-17.272930,0.726365
3.110000,45.864393,63.165416,-17.301023,0.726100
3.115000,45.877659,63.206706,-17.329047,0.725835
3.120000,45.890861,63.247863,-17.357002,0.725572
3.125000,45.904000,63.288889,-17.384889,0.725309
3.130000,45.917076,63.329783,-17.412708,0.725047
3.135000,45.930089,63.370548,-17.440458,0.724786
3.140000,45.943040,63.411182,-17.468142,0.724526
3.145000,45.955930,63.451687,-17.495757,0.724266
3.150000,45.968758,63.492063,-17.523306,0.724008
3.155000,45.981525,63.532312,-17.550787,0.723750
3.160000,45.994232,63.572433,-17.578201,0.723493
3.165000,46.006878,63.612428,-17.605549,0.723237
3.170000,46.019465,63.652296,-17.632831,0.722982
3.175000,46.031992,63.692038,-17.660046,0.722728
3.180000,46.044460,63.731656,-17.687196,0.722474
3.185000,46.056870,63.771149,-17.714280,0.722221
3.190000,46.069221,63.810519,-17.741298,0.721969
3.195000,46.081514,63.849765,-17.768251,0.721718
3.200000,46.093750,63.888889,-17.795139,0.721467
3.205000,46.105928,63.927890,-17.821962,0.721218
3.210000,46.118050,63.966771,-17.848720,0.720969
3.215000,46.130115,64.005530,-17.875414,0.720721
3.220000,46.142124,64.044168,-17.902044,0.720473
3.225000,46.154077,64.082687,-17.928610,0.720227
3.230000,46.165975,64.121087,-17.955112,0.719981
3.235000,46.177817,64.159368,-17.981551,0.719736
3.240000,46.189605,64.197531,-18.007926,0.719492
3.245000,46.201339,64.235576,-18.034238,0.719248
3.250000,46.213018,64.273504,-18.060487,0.719006
3.255000,46.224643,64.311316,-18.086673,0.718764
3.260000,46.236215,64.349012,-18.112796,0.718523
3.265000,46.247734,64.386592,-18.138858,0.718282
3.270000,46.259200,64.424057,-18.164857,0.718042
3.275000,46.270614,64.461408,-18.190794,0.717803
3.280000,46.281975,64.498645,-18.216670,0.717565
3.285000,46.293285,64.535769,-18.242484,0.717328
3.290000,46.304543,64.572779,-18.268237,0.717091
3.295000,46.315749,64.609678,-18.293928,0.716855
3.300000,46.326905,64.646465,-18.319559,0.716619
3.305000,46.338011,64.683140,-18.345129,0.716385
3.310000,46.349066,64.719705,-18.370639,0.716151
3.315000,46.360071,64.756159,-18.396088,0.715918
3.320000,46.371026,64.792503,-18.421477,0.715685
3.325000,46.381932,64.828739,-18.446806,0.715453
3.330000,46.392789,64.864865,-18.472076,0.715222
3.335000,46.403597,64.900883,-18.497286,0.714992
3.340000,46.414357,64.936793,-18.522436,0.714762
3.345000,46.425068,64.972596,-18.547528,0.714533
3.350000,46.435732,65.008292,-18.572560,0.714305
3.355000,46.446348,65.043881,-18.597534,0.714077
3.360000,46.456916,65.079365,-18.622449,0.713850
3.365000,46.467438,65.114743,-18.647306,0.713624
3.370000,46.477912,65.150016,-18.672104,0.713398
3.375000,46.488340,65.185185,-18.696845,0.713173
3.380000,46.498722,65.220250,-18.721528,0.712949
3.385000,46.509058,65.255211,-18.746153,0.712726
3.390000,46.519348,65.290069,-18.770721,0.712503
3.395000,46.529593,65.324824,-18.795231,0.712280
3.400000,46.539792,65.359477,-18.819685,0.712059
3.405000,46.549947,65.394028,-18.844081,0.711838
3.410000,46.560057,65.428478,-18.868421,0.711618
3.415000,46.570123,65.462827,-18.892705,0.711398
3.420000,46.580144,65.497076,-18.916932,0.711179
3.425000,46.590122,65.531225,-18.941103,0.710961
3.430000,46.600056,65.565274,-18.965218,0.710743
3.435000,46.609947,65.599224,-18.989277,0.710526
3.440000,46.619794,65.633075,-19.013280,0.710309
3.445000,46.629599,65.666828,-19.037229,0.710094
3.450000,46.639361,65.700483,-19.061122,0.709879
3.455000,46.649081,65.734041,-19.084960,0.709664
3.460000,46.658759,65.767502,-19.108743,0.709450
3.465000,46.668395,65.800866,-19.132471,0.709237
3.470000,46.677989,65.834134,-19.156145,0.709024
3.475000,46.687542,65.867306,-19.179764,0.708812
3.480000,46.697054,65.900383,-19.203329,0.708601
3.485000,46.706525,65.933365,-19.226841,0.708390
3.490000,46.715955,65.966253,-19.250298,0.708180
3.495000,46.725344,65.999046,-19.273702,0.707970
3.500000,46.734694,66.031746,-19.297052,0.707761
3.505000,46.744003,66.064353,-19.320349,0.707553
3.510000,46.753273,66.096866,-19.343593,0.707345
3.515000,46.762503,66.129287,-19.366784,0.707138
3.520000,46.771694,66.161616,-19.389922,0.706931
3.525000,46.780846,66.193853,-19.413007,0.706725
3.530000,46.789959,66.225999,-19.436040,0.706519
3.535000,46.799033,66.258054,-19.459021,0.706315
3.540000,46.808069,66.290019,-19.481950,0.706110
3.545000,46.817067,66.321893,-19.504826,0.705907
3.550000,46.826027,66.353678,-19.527651,0.705704
3.555000,46.834948,66.385373,-19.550424,0.705501
3.560000,46.843833,66.416979,-19.573146,0.705299
3.565000,46.852680,66.448496,-19.595816,0.705098
3.570000,46.861490,66.479925,-19.618436,0.704897
3.575000,46.870263,66.511267,-19.641004,0.704697
3.580000,46.878999,66.542520,-19.663521,0.704497
3.585000,46.887698,66.573687,-19.685988,0.704298
3.590000,46.896362,66.604766,-19.708405,0.704099
3.595000,46.904989,66.635760,-19.730771,0.703901
3.600000,46.913580,66.666667,-19.753086,0.703704
3.605000,46.922136,66.697488,-19.775352,0.703507
3.610000,46.930656,66.728224,-19.797568,0.703310
3.615000,46.939141,66.758875,-19.819735,0.703115
3.620000,46.947590,66.789441,-19.841851,0.702919
3.625000,46.956005,66.819923,-19.863919,0.702725
3.630000,46.964385,66.850321,-19.885937,0.702530
3.635000,46.972730,66.880636,-19.907906,0.702337
3.640000,46.981041,66.910867,-19.929826,0.702144
3.645000,46.989318,66.941015,-19.951697,0.701951
3.650000,46.997561,66.971081,-19.973520,0.701759
3.655000,47.005770,67.001064,-19.995294,0.701568
3.660000,47.013945,67.030965,-20.017021,0.701377
3.665000,47.022087,67.060785,-20.038698,0.701186
3.670000,47.030195,67.090524,-20.060328,0.700996
3.675000,47.038271,67.120181,-20.081910,0.700807
3.680000,47.046314,67.149758,-20.103445,0.700618
3.685000,47.054324,67.179255,-20.124931,0.700429
3.690000,47.062301,67.208672,-20.146371,0.700241
3.695000,47.070246,67.238009,-20.167763,0.700054
3.700000,47.078159,67.267267,-20.189108,0.699867
3.705000,47.086040,67.296446,-20.210406,0.699681
3.710000,47.093889,67.325547,-20.231657,0.699495
3.715000,47.101707,67.354569,-20.252862,0.699310
3.720000,47.109492,67.383513,-20.274020,0.699125
3.725000,47.117247,67.412379,-20.295132,0.698941
3.730000,47.124970,67.441168,-20.316197,0.698757
3.735000,47.132663,67.469880,-20.337217,0.698573
